file_tag,test_no,sample,bends,primary_position,frequency,temperature,material,stress_indicator,pressure,bend_to_break,break_location,prim_sec_amp,prim_sec_phi,prim_rec_amp,prim_rec_phi,sec_rec_amp,sec_rec_phi,sec_harm_db,rec_harm_db
20180526-0017,17,TU20180526-01,30.0,10.5,100,20.7,SS_316,H,4295,53.5,,0.4092416354852196,-1.4862571508121583,0.05358743741424447,1.6110018182261547,0.130943268640563,3.097258969038313,-44.38593707687647,-48.79959006127643
20180526-0017,17,TU20180526-01,30.0,10.5,100,20.7,SS_316,H,4295,53.5,,0.40925844945868683,-1.486210336059865,0.05358852511829621,1.6106978545465047,0.1309405467111945,3.09690819060637,-44.420403936800035,-48.59528553609036
20180526-0018,18,TU20180526-01,30.0,9.0,100,20.7,SS_316,H,4295,53.5,,0.40924644757045825,-1.485936592265171,0.05359902051743551,1.6113955428805238,0.1309700324477651,3.097332135145695,-44.35183072817316,-48.881435617994356
20180526-0018,18,TU20180526-01,30.0,9.0,100,20.7,SS_316,H,4295,53.5,,0.40930760566914876,-1.4860924031505534,0.053605718393582746,1.611634123656271,0.13096682702962836,3.097726526806824,-44.38596010817692,-48.9010674762105
20180526-0019,19,TU20180526-01,30.0,7.5,100,20.7,SS_316,H,4295,53.5,,0.40933369507571843,-1.4858327892505614,0.05366710682024466,1.6120077092916125,0.13110845128524626,3.097840498542174,-44.350741545048386,-49.15260766295707
20180526-0019,19,TU20180526-01,30.0,7.5,100,20.7,SS_316,H,4295,53.5,,0.40930646074977434,-1.4856078569245876,0.05366707112756461,1.6122727372326586,0.13111708774216854,3.097880594157246,-44.43777303906164,-49.487024702512954
20180526-0020,20,TU20180526-01,30.0,6.0,100,20.7,SS_316,H,4295,53.5,,0.4093606346027419,-1.485563500421987,0.053937116790355344,1.6126677480110145,0.13175941268192004,3.0982312484330015,-44.3168086985321,-49.220627242376636
20180526-0020,20,TU20180526-01,30.0,6.0,100,20.7,SS_316,H,4295,53.5,,0.40931821012742,-1.48544495642531,0.053932536551150496,1.6127586444060509,0.13176187918529547,3.098203600831361,-44.401357915323004,-49.002972068831966
20180526-0021,21,TU20180526-01,40.0,12.0,100,20.7,SS_316,H,4295,53.5,,0.4091802546465226,-1.4862160597440754,0.05413147884833544,1.6116767740381002,0.13229250002568638,3.0978928337821756,-44.5127417484528,-48.003123740818026
20180526-0021,21,TU20180526-01,40.0,12.0,100,20.7,SS_316,H,4295,53.5,,0.40917229350817486,-1.4862311399530157,0.05412384466665433,1.611472809395129,0.13227641637855178,3.0977039493481446,-44.4603102377335,-48.049337474508235
20180526-0022,22,TU20180526-01,40.0,10.5,100,21.1,SS_316,H,4295,53.5,,0.40923481882306495,-1.485972509686382,0.0542185101324998,1.6122049082177032,0.13248752950305892,3.0981774179040853,-44.46486341163534,-47.95793676314317
20180526-0022,22,TU20180526-01,40.0,10.5,100,21.1,SS_316,H,4295,53.5,,0.4092287678777059,-1.485980261068696,0.054222485882844236,1.6122149159404973,0.1324992037193438,3.098195177009193,-44.50540044925166,-48.39857019773649
20180526-0023,23,TU20180526-01,40.0,9.0,100,21.1,SS_316,H,4295,53.5,,0.40931778964603904,-1.4855571575055384,0.05438482579991828,1.6132414917747795,0.13286699766200735,3.098798649280318,-44.44047048758477,-48.22057197989842
20180526-0023,23,TU20180526-01,40.0,9.0,100,21.1,SS_316,H,4295,53.5,,0.4093005777575076,-1.4856057200883432,0.05438527034151336,1.6131407534003164,0.13287367107928738,3.0987464734886596,-44.47033850054637,-48.34235664151237
20180526-0024,24,TU20180526-01,40.0,7.5,100,21.1,SS_316,H,4295,53.5,,0.4094618376746805,-1.4851464030672208,0.054692315205338224,1.6142724084804216,0.13357121512454975,3.0994188115476424,-44.31823861054771,-49.138029738291394
20180526-0024,24,TU20180526-01,40.0,7.5,100,21.1,SS_316,H,4295,53.5,,0.40947488173208324,-1.485084447920864,0.05469029647793667,1.6146469573518771,0.13356203009717255,3.0997314052727414,-44.395875057927334,-48.773456502768234
20180526-0025,25,TU20180526-01,40.0,6.0,100,21.1,SS_316,H,4295,53.5,,0.40964397862250174,-1.4845751240619514,0.05464166431154237,1.6150071306426383,0.1333881789140032,3.0995822547045897,-44.47628659549903,-48.97836392596635
20180526-0025,25,TU20180526-01,40.0,6.0,100,21.1,SS_316,H,4295,53.5,,0.409642906559896,-1.484483636738782,0.0546460184041215,1.6152557474101576,0.13339915699512156,3.0997393841489393,-44.409729089682976,-48.92972953156887
20180526-0026,26,TU20180526-01,45.0,12.0,100,21.1,SS_316,H,4295,53.5,,0.40912393265809505,-1.4861405483243886,0.053002316570687935,1.612004806153733,0.12955076039265095,3.0981453544781217,-44.607344038655725,-48.22759814219454
20180526-0026,26,TU20180526-01,45.0,12.0,100,21.1,SS_316,H,4295,53.5,,0.40909349472853185,-1.4861679002362522,0.05299678352590123,1.6119270275868565,0.12954687426909361,3.0980949278231087,-44.50548948747516,-48.08850004711679
20180526-0027,27,TU20180526-01,45.0,10.5,100,21.1,SS_316,H,4295,53.5,,0.4092266809984449,-1.4857852867218693,0.05313327000872725,1.6127693611350498,0.12983823508059378,3.0985546478569193,-44.52212318068709,-48.636048215611765
20180526-0027,27,TU20180526-01,45.0,10.5,100,21.1,SS_316,H,4295,53.5,,0.409211658889551,-1.4857884887776214,0.05313893361701854,1.612816540538827,0.1298568417166264,3.0986050293164484,-44.51377561385349,-48.4662978438611
20180526-0028,28,TU20180526-01,45.0,9.0,100,21.1,SS_316,H,4295,53.5,,0.4093288081781057,-1.4853454918368099,0.05331129824463086,1.613902568283389,0.1302407677630015,3.099248060120199,-44.369973681415196,-48.88128320441862
20180526-0028,28,TU20180526-01,45.0,9.0,100,21.1,SS_316,H,4295,53.5,,0.4093824950971576,-1.4854293412442419,0.05332388160056174,1.6138028427920146,0.13025442523600464,3.0992321840362567,-44.51068518998197,-48.83365557945219
20180526-0029,29,TU20180526-01,45.0,7.5,100,21.1,SS_316,H,4295,53.5,,0.4096040004109993,-1.4848439826886977,0.05378891058369993,1.6153395573169302,0.13131929993292982,3.1001835400056277,-44.504508963138605,-49.732387495101335
20180526-0029,29,TU20180526-01,45.0,7.5,100,21.1,SS_316,H,4295,53.5,,0.40958155182796663,-1.4847104715064348,0.05378486460377689,1.6149489697358939,0.13131661903163,3.099659441242329,-44.483033350506275,-49.691558414640355
20180526-0030,30,TU20180526-01,45.0,6.0,100,21.1,SS_316,H,4295,53.5,,0.40995417795222094,-1.4841897466171707,0.054146065710574655,1.6158970376239539,0.1320783361229343,3.1000867842411246,-44.40821755304326,-49.13139448590763
20180526-0030,30,TU20180526-01,45.0,6.0,100,21.1,SS_316,H,4295,53.5,,0.40994485972491496,-1.4842598446065345,0.05414124278291097,1.6156864340447996,0.13206957350127854,3.099946278651334,-44.4447876760405,-49.233255047588514
20180526-0031,31,TU20180526-01,50.0,12.0,100,22.0,SS_316,H,4295,53.5,,0.4091891296718587,-1.4857832698729794,0.05434948966278444,1.6127524691825152,0.1328224180988604,3.0985357390554946,-44.53163186882334,-48.15397007074235
20180526-0031,31,TU20180526-01,50.0,12.0,100,22.0,SS_316,H,4295,53.5,,0.4091538878354239,-1.485794327334992,0.05434782547762738,1.6126964991208763,0.13282979117013302,3.098490826455868,-44.40462699101319,-48.088953868459384
20180526-0032,32,TU20180526-01,50.0,10.5,100,22.0,SS_316,H,4295,53.5,,0.409325546042727,-1.4852674868297453,0.05441075190480463,1.6136715136916633,0.1329278185318173,3.0989390005214084,-44.5247006419598,-48.10118620612837
20180526-0032,32,TU20180526-01,50.0,10.5,100,22.0,SS_316,H,4295,53.5,,0.4092918911764219,-1.4854930408881677,0.054403697585917586,1.6136961658102147,0.13292151337165706,3.0991892066983824,-44.47217881307373,-48.34320519516027
20180526-0033,33,TU20180526-01,50.0,9.0,100,22.0,SS_316,H,4295,53.5,,0.40949684598188385,-1.4847900622737886,0.054635686826769204,1.6148734678557077,0.13342150827991064,3.0996635301294964,-44.444955988940926,-48.85209463972143
20180526-0033,33,TU20180526-01,50.0,9.0,100,22.0,SS_316,H,4295,53.5,,0.4094952284185604,-1.4849422141488842,0.054634751365229946,1.6150137517154786,0.13341975088751393,3.0999559658643627,-44.386097429674805,-48.84198647770417
20180526-0034,34,TU20180526-01,50.0,7.5,100,22.0,SS_316,H,4295,53.5,,0.40973000928236053,-1.484683995732477,0.05475315248581937,1.6156185054802465,0.1336322730710381,3.1003025012127234,-44.33024444273044,-49.352406199817494
20180526-0034,34,TU20180526-01,50.0,7.5,100,22.0,SS_316,H,4295,53.5,,0.4098299649809782,-1.4845664008808475,0.05480941719272234,1.6159943477215424,0.13373696868472335,3.1005607486023896,-44.46440040378118,-49.40980810888297
20180526-0035,35,TU20180526-01,50.0,6.0,100,22.0,SS_316,H,4295,53.5,,0.4103488927019956,-1.4837064901193124,0.05483712317279934,1.6169828062970297,0.13363536285358826,3.100689296416342,-44.34011542649047,-49.43688372408917
20180526-0035,35,TU20180526-01,50.0,6.0,100,22.0,SS_316,H,4295,53.5,,0.41038118078283803,-1.4837901849366408,0.05484437603613935,1.6170850055453818,0.1336425221339802,3.1008751904820224,-44.41660812686274,-49.21267067411506
20180526-0036,36,TU20180526-01,53.5,12.0,100,22.3,SS_316,H,4295,53.5,,0.4093498276803036,-1.4857176958724618,0.053972354774021764,1.6133465111820706,0.1318489739689677,3.0990642070545324,-44.54376193487953,-48.34792475811732
20180526-0036,36,TU20180526-01,53.5,12.0,100,22.3,SS_316,H,4295,53.5,,0.40927081329160087,-1.485832027103302,0.05397477622657304,1.6132258360456309,0.13188034541841764,3.099057863148933,-44.48139808512386,-48.47774960171602
20180526-0037,37,TU20180526-01,53.5,10.5,100,22.3,SS_316,H,4295,53.5,,0.4095035169317957,-1.4853374821647674,0.05411944040964081,1.6146061380808852,0.13215867061443237,3.0999436202456527,-44.412544208808235,-48.204713580284356
20180526-0037,37,TU20180526-01,53.5,10.5,100,22.3,SS_316,H,4295,53.5,,0.4094622043787371,-1.4854050490315436,0.05412009018383727,1.614423464464387,0.13217359161623185,3.0998285134959307,-44.47016816384749,-48.48905635622546
20180526-0038,38,TU20180526-01,53.5,9.0,100,22.3,SS_316,H,4295,53.5,,0.4097325414966816,-1.4849718093939253,0.05437529175359037,1.6150089556623284,0.1327092340651463,3.0999807650562534,-44.433675942331746,-48.68322446310565
20180526-0038,38,TU20180526-01,53.5,9.0,100,22.3,SS_316,H,4295,53.5,,0.4097649127561143,-1.484764117862768,0.05438009087360346,1.6151120991171837,0.1327104619764495,3.099876216979952,-44.4657391075964,-48.59878085780334
20180526-0039,39,TU20180526-01,53.5,7.5,100,22.3,SS_316,H,4295,53.5,,0.4102119884854264,-1.4842066524664963,0.05454868781324827,1.616663682998297,0.1329768250183313,3.1008703354647933,-44.38512256510733,-48.8272083672389
20180526-0039,39,TU20180526-01,53.5,7.5,100,22.3,SS_316,H,4295,53.5,,0.4102062269315032,-1.4840978668408298,0.05454383228176902,1.6169300576106402,0.13296685593921231,3.1010279244514702,-44.36014435929154,-48.58907857150946
20180526-0040,40,TU20180526-01,53.5,6.0,100,22.3,SS_316,H,4295,53.5,,0.41105980104329864,-1.4834342726039742,0.05479207975726092,1.617540993653025,0.13329466811932172,3.100975266256999,-44.364839623066274,-49.77895917826967
20180526-0040,40,TU20180526-01,53.5,6.0,100,22.3,SS_316,H,4295,53.5,,0.4109616202939042,-1.4833896744880302,0.05478591644124211,1.6177611633428752,0.13331151556697995,3.101150837830905,-44.37878923125521,-49.54814852845669
20180526-0041,41,TU20180526-02,0.0,12.0,100,19.3,SS_316,H,4295,48.0,,0.40761911669240364,-1.4881744991994894,0.05248607071009713,1.604797893514749,0.12876253482906205,3.0929723927142385,-45.455163154820646,-51.765709107185174
20180526-0041,41,TU20180526-02,0.0,12.0,100,19.3,SS_316,H,4295,48.0,,0.4076102920208925,-1.4881231414942688,0.05249096883468076,1.6046742052736134,0.12877733919434564,3.0927973467678824,-45.418864870861135,-51.50001782970703
20180526-0042,42,TU20180526-02,0.0,10.5,100,19.3,SS_316,H,4295,48.0,,0.40758422621997603,-1.488045487545574,0.052431827422086144,1.6048412745270024,0.12864047244504584,3.092886762072576,-45.37894290610878,-51.49470313770412
20180526-0042,42,TU20180526-02,0.0,10.5,100,19.3,SS_316,H,4295,48.0,,0.40761394065905027,-1.4882345587154968,0.05243837846132351,1.6046703158195361,0.12864716642551174,3.092904874535033,-45.480946665065154,-51.81370013570192
20180526-0043,43,TU20180526-02,0.0,9.0,100,19.3,SS_316,H,4295,48.0,,0.4075467384169715,-1.488101971037435,0.05245085038101854,1.6050395873541967,0.12869898207197708,3.0931415583916317,-45.36875603670253,-51.40577935934168
20180526-0043,43,TU20180526-02,0.0,9.0,100,19.3,SS_316,H,4295,48.0,,0.40758892313776146,-1.4882387216676591,0.05245640369413859,1.6049502070910038,0.12869928674781184,3.093188928758663,-45.532546054414794,-51.46157536029142
20180526-0044,44,TU20180526-02,0.0,7.5,100,19.3,SS_316,H,4295,48.0,,0.40756726003783844,-1.4881010585410102,0.05245987698423453,1.6048698736627767,0.1287146494037921,3.092970932203787,-45.31150611097349,-51.00739976732801
20180526-0044,44,TU20180526-02,0.0,7.5,100,19.3,SS_316,H,4295,48.0,,0.407570716298754,-1.4881127002306616,0.052464964842659306,1.6049259734495696,0.12872604126004453,3.093038673680231,-45.40674930697872,-51.44844867429573
20180526-0045,45,TU20180526-02,0.0,6.0,100,19.3,SS_316,H,4295,48.0,,0.40761220092921086,-1.487924142299048,0.05246166498622521,1.6050092409885688,0.12870484462101792,3.0929333832876167,-45.3478278055561,-51.0898839266337
20180526-0045,45,TU20180526-02,0.0,6.0,100,19.3,SS_316,H,4295,48.0,,0.40764854747325013,-1.4880638560823922,0.05246811610453048,1.605067014541632,0.12870919430412897,3.0931308706240244,-45.38034074900783,-51.55158074617668
20180526-0046,46,TU20180526-02,10.0,12.0,100,20.5,SS_316,H,4295,48.0,,0.40976031465539575,-1.4870263481915815,0.053146092551629984,1.6089061514237046,0.12970043864868983,3.095932499615286,-44.56325742197641,-46.447264111285946
20180526-0046,46,TU20180526-02,10.0,12.0,100,20.5,SS_316,H,4295,48.0,,0.4097104274713255,-1.4871667916150253,0.05313794683840149,1.6087701363601339,0.12969634960565038,3.095936927975159,-44.50508570553518,-46.68780943205782
20180526-0047,47,TU20180526-02,10.0,10.5,100,20.5,SS_316,H,4295,48.0,,0.40979955729600553,-1.487026211583508,0.053151500657792734,1.6091859805236515,0.12970121541493138,3.0962121921071595,-44.40201685827262,-46.84638426374206
20180526-0047,47,TU20180526-02,10.0,10.5,100,20.5,SS_316,H,4295,48.0,,0.40981737292697346,-1.4871024191278839,0.05315291194324819,1.608818688506821,0.12969902072140724,3.095921107634705,-44.41833274777878,-46.75134492786405
20180526-0048,48,TU20180526-02,10.0,9.0,100,20.5,SS_316,H,4295,48.0,,0.40987078810281685,-1.4868159039454658,0.05317759958437119,1.6091016089323262,0.12974235082845545,3.095917512877792,-44.38092566984565,-46.970240632811475
20180526-0048,48,TU20180526-02,10.0,9.0,100,20.5,SS_316,H,4295,48.0,,0.4098508634304284,-1.4868636190340858,0.05317211558620401,1.6090904307609242,0.12973527770847282,3.0959540497950098,-44.33724322536265,-46.83062537174551
20180526-0049,49,TU20180526-02,10.0,7.5,100,20.5,SS_316,H,4295,48.0,,0.40979352634810573,-1.4867664874527993,0.053271180676982624,1.609386886189961,0.12999517379327893,3.0961533736427604,-44.43739634107751,-46.97280814102446
20180526-0049,49,TU20180526-02,10.0,7.5,100,20.5,SS_316,H,4295,48.0,,0.40982953541335787,-1.486835392806661,0.05326984138681321,1.609376864309943,0.12998048403974777,3.0962122571166044,-44.37591844343112,-47.0053716355381
20180526-0050,50,TU20180526-02,10.0,6.0,100,20.5,SS_316,H,4295,48.0,,0.4098545078535369,-1.4867387174626825,0.05334541546118346,1.609604549813779,0.13015695677122247,3.0963432672764615,-44.40521305191692,-47.03706498849294
20180526-0050,50,TU20180526-02,10.0,6.0,100,20.5,SS_316,H,4295,48.0,,0.4098656214623817,-1.4868006221637189,0.05334923112611983,1.609643784191908,0.13016273708385742,3.096444406355627,-44.37239654755706,-47.32416822720613
20180526-0051,51,TU20180526-02,20.0,12.0,100,21.8,SS_316,H,4295,48.0,,0.4099145003080407,-1.486801506699817,0.05367775583667763,1.609794612475365,0.13094866318790896,3.096596119175182,-44.29874932864013,-47.46358604510863
20180526-0051,51,TU20180526-02,20.0,12.0,100,21.8,SS_316,H,4295,48.0,,0.40979943473310043,-1.4866200124362081,0.05366899237808904,1.6097758412939775,0.13096404687098528,3.0963958537301854,-44.29095609781492,-47.511851552292974
20180526-0052,52,TU20180526-02,20.0,10.5,100,21.8,SS_316,H,4295,48.0,,0.409798646221796,-1.4866193629168316,0.05362578798897139,1.6100198380966704,0.13085887052918035,3.096639201013502,-44.34982236769699,-47.589622735677665
20180526-0052,52,TU20180526-02,20.0,10.5,100,21.8,SS_316,H,4295,48.0,,0.4098520213711743,-1.4864537291487432,0.05363139888456269,1.6100927895214099,0.13085551879221424,3.096546518670153,-44.263891831288014,-47.63620080798748
20180526-0053,53,TU20180526-02,20.0,9.0,100,21.8,SS_316,H,4295,48.0,,0.4098726303729362,-1.4862268883589107,0.05362335094063038,1.6102515654812468,0.13082930395191156,3.0964784538401577,-44.183865450220246,-47.79487427630748
20180526-0053,53,TU20180526-02,20.0,9.0,100,21.8,SS_316,H,4295,48.0,,0.4098605189959283,-1.4864412009463468,0.0536215150276878,1.6103121520517243,0.1308286905971065,3.0967533529980713,-44.30860552832634,-47.72724507380687
20180526-0054,54,TU20180526-02,20.0,7.5,100,21.8,SS_316,H,4295,48.0,,0.4098450015011169,-1.4863843096960758,0.05358101666632507,1.6105485026809794,0.13073483016768972,3.096932812377055,-44.30432012255242,-47.63135579601155
20180526-0054,54,TU20180526-02,20.0,7.5,100,21.8,SS_316,H,4295,48.0,,0.4098329784530038,-1.4861918147836386,0.05359135755907932,1.6108133707764187,0.13076389743297517,3.0970051855600573,-44.21783053949816,-47.54744169675046
20180526-0055,55,TU20180526-02,20.0,6.0,100,21.8,SS_316,H,4295,48.0,,0.409807277764528,-1.4860545767413582,0.05364811571711722,1.611355490865672,0.1309105978053006,3.09741006760703,-44.29782452848009,-48.35240024174318
20180526-0055,55,TU20180526-02,20.0,6.0,100,21.8,SS_316,H,4295,48.0,,0.4097869913541163,-1.486096815820089,0.053642031190796656,1.611136225097683,0.1309022304820849,3.097233040917772,-44.27938726149287,-47.86836265632996
20180526-0056,56,TU20180526-02,30.0,12.0,100,24.8,SS_316,H,4295,48.0,,0.4098249898213899,-1.4862303779832748,0.05394397394599444,1.610405142222111,0.1316268536223336,3.096635520205386,-44.2854475573082,-47.037795531876576
20180526-0056,56,TU20180526-02,30.0,12.0,100,24.8,SS_316,H,4295,48.0,,0.40978832876704824,-1.4864438384021157,0.05394087203702915,1.6102069278207236,0.1316310598677222,3.0966507662228393,-44.27688454530113,-47.00157765401744
20180526-0057,57,TU20180526-02,30.0,10.5,100,24.8,SS_316,H,4295,48.0,,0.40984115011788363,-1.4861750941907765,0.053905327381838425,1.6107026634708779,0.13152736704533816,3.0968777576616544,-44.317481178594036,-47.15785335457638
20180526-0057,57,TU20180526-02,30.0,10.5,100,24.8,SS_316,H,4295,48.0,,0.4098283064741016,-1.4863946695472658,0.053908994752559544,1.6105732884832233,0.13154043754653685,3.096967958030489,-44.26402675556271,-47.24344528188236
20180526-0058,58,TU20180526-02,30.0,9.0,100,24.8,SS_316,H,4295,48.0,,0.40981517510280985,-1.4859596286830776,0.05386493397818978,1.6113552564391134,0.1314371386190781,3.097314885122191,-44.20026628552843,-47.56991424188067
20180526-0058,58,TU20180526-02,30.0,9.0,100,24.8,SS_316,H,4295,48.0,,0.40985620244213616,-1.4858436648824442,0.05386591248798952,1.6112824137984343,0.1314263689728945,3.0971260786808785,-44.171398938024296,-47.87231207757732
20180526-0059,59,TU20180526-02,30.0,7.5,100,24.8,SS_316,H,4295,48.0,,0.4098024765538056,-1.4857668210632358,0.05382692298386783,1.6117250968180366,0.13134845703354492,3.0974919178812725,-44.2666390889498,-47.95070923041682
20180526-0059,59,TU20180526-02,30.0,7.5,100,24.8,SS_316,H,4295,48.0,,0.4098630169090108,-1.4856183417572542,0.05382481670524483,1.61190790399319,0.13132391673482924,3.097526245750444,-44.27571721291693,-47.922872001316804
20180526-0060,60,TU20180526-02,30.0,6.0,100,24.8,SS_316,H,4295,48.0,,0.40980951334038757,-1.4852829483215808,0.05376853330974611,1.612920487858204,0.13120372163026384,3.098203436179785,-44.3166673479245,-48.622261869272705
20180526-0060,60,TU20180526-02,30.0,6.0,100,24.8,SS_316,H,4295,48.0,,0.40978448152516433,-1.485363048574579,0.05376872771651114,1.6128619519229257,0.1312122106634955,3.0982250004975045,-44.32770412451609,-48.81509648444801
20180526-0061,61,TU20180526-02,40.0,12.0,100,24.8,SS_316,H,4295,48.0,,0.40979548669558463,-1.4862152120308738,0.05439952074033346,1.6116386097038098,0.1327479743102783,3.0978538217346836,-44.28614038720076,-47.61354678618005
20180526-0061,61,TU20180526-02,40.0,12.0,100,24.8,SS_316,H,4295,48.0,,0.40979839481452485,-1.4862217155239779,0.05440026949813552,1.6114421281587017,0.13274885940623837,3.0976638436826796,-44.329121018283544,-47.34007366463278
20180526-0062,62,TU20180526-02,40.0,10.5,100,24.8,SS_316,H,4295,48.0,,0.409755958930705,-1.4859275974667365,0.05439383570583351,1.6120220831818468,0.13274690586020782,3.0979496806485836,-44.28151190194696,-47.621729868103614
20180526-0062,62,TU20180526-02,40.0,10.5,100,24.8,SS_316,H,4295,48.0,,0.40979003462203895,-1.4858418838183531,0.05439863725078356,1.6123042139311476,0.13274758450618976,3.098146097749501,-44.230472331314125,-47.68018165079446
20180526-0063,63,TU20180526-02,40.0,9.0,100,24.8,SS_316,H,4295,48.0,,0.4098688885817137,-1.485592307299494,0.05430864758864024,1.6129016085672059,0.13250248823853575,3.0984939158666998,-44.21611108296717,-47.88726067601837
20180526-0063,63,TU20180526-02,40.0,9.0,100,24.8,SS_316,H,4295,48.0,,0.4098319051836418,-1.4855634965512503,0.05430499563101227,1.6128544591503533,0.1325055344499807,3.0984179557016036,-44.163541951196315,-47.68814918076157
20180526-0064,64,TU20180526-02,40.0,7.5,100,24.8,SS_316,H,4295,48.0,,0.40991727942477835,-1.4851084127222303,0.05437087986815081,1.6139591092738044,0.13263866296255541,3.0990675219960346,-44.28122170321324,-47.914236108775185
20180526-0064,64,TU20180526-02,40.0,7.5,100,24.8,SS_316,H,4295,48.0,,0.4098572888877234,-1.4851866983914612,0.054368479836945,1.613893665555387,0.13265222142197583,3.0990803639468485,-44.21203509894827,-47.893048282972444
20180526-0065,65,TU20180526-02,40.0,6.0,100,24.8,SS_316,H,4295,48.0,,0.4100098506807556,-1.4847686568038405,0.05450311940769505,1.6149262410790541,0.1329312437669518,3.0996948978828947,-44.31558986487921,-48.2570181941073
20180526-0065,65,TU20180526-02,40.0,6.0,100,24.8,SS_316,H,4295,48.0,,0.40999834438111976,-1.4847608816413125,0.05451357681229302,1.6151315547646756,0.13296048035164543,3.099892436405988,-44.196434186848805,-48.025950752077755
20180526-0066,66,TU20180526-02,45.0,12.0,100,24.8,SS_316,H,4295,48.0,,0.4097420162771248,-1.4860387729271722,0.053371295080817206,1.6118309649242577,0.13025585114688373,3.09786973785143,-44.395367137409,-47.77496808638797
20180526-0066,66,TU20180526-02,45.0,12.0,100,24.8,SS_316,H,4295,48.0,,0.4097333825977052,-1.4860296772814994,0.053363289449453,1.611916262513051,0.13023905719160672,3.0979459397945504,-44.41606541706535,-47.68143233256727
20180526-0067,67,TU20180526-02,45.0,10.5,100,24.8,SS_316,H,4295,48.0,,0.40977547915802215,-1.4857191751626802,0.05353045391183869,1.6129125948484613,0.1306336192244331,3.098631770011141,-44.37214561348533,-48.482577063116885
20180526-0067,67,TU20180526-02,45.0,10.5,100,24.8,SS_316,H,4295,48.0,,0.4097622586287402,-1.4856999843620664,0.053529075380408186,1.6125302390552763,0.13063446975214843,3.098230223417343,-44.28420650601556,-48.39592519876098
20180526-0068,68,TU20180526-02,45.0,9.0,100,24.8,SS_316,H,4295,48.0,,0.4098161397961926,-1.4853357507561273,0.05369507931177677,1.6140163520513957,0.13102236368357795,3.099352102807523,-44.35344724837857,-48.538776749103974
20180526-0068,68,TU20180526-02,45.0,9.0,100,24.8,SS_316,H,4295,48.0,,0.4098606497556146,-1.4852701018841425,0.0536948289307066,1.614086498995887,0.13100752405170615,3.0993566008800295,-44.28344751213036,-48.62748179296819
20180526-0069,69,TU20180526-02,45.0,7.5,100,24.8,SS_316,H,4295,48.0,,0.40997252254781535,-1.4849430818752294,0.053869069955277196,1.614721952660789,0.1313967814733106,3.0996650345360184,-44.254417704092404,-48.51588275460387
20180526-0069,69,TU20180526-02,45.0,7.5,100,24.8,SS_316,H,4295,48.0,,0.409983928202208,-1.4848695465807549,0.053870773721434936,1.6148960350284522,0.13139728173653026,3.099765581609207,-44.30849562688377,-48.58911012647702
20180526-0070,70,TU20180526-02,45.0,6.0,100,24.8,SS_316,H,4295,48.0,,0.41023356509851056,-1.4845233762023848,0.05367070692536247,1.6157703582910103,0.13082963338817574,3.100293734493395,-44.22979046529548,-49.27403111980066
20180526-0070,70,TU20180526-02,45.0,6.0,100,24.8,SS_316,H,4295,48.0,,0.4101948291779422,-1.484450272160285,0.05365828026244099,1.6160332262158423,0.13081169348227956,3.100483498376127,-44.30096292131121,-49.00471102006841
20180526-0071,71,TU20180526-02,48.0,12.0,100,24.8,SS_316,H,4295,48.0,,0.4098269573996811,-1.4860714193842228,0.054286538282246256,1.6122385254890692,0.13246209723901511,3.098309944873292,-44.33817639563324,-47.2751889740158
20180526-0071,71,TU20180526-02,48.0,12.0,100,24.8,SS_316,H,4295,48.0,,0.4098649079365239,-1.4859159469131205,0.05429346970424649,1.61233226194323,0.13246674368290873,3.0982482088563508,-44.31510205267629,-47.23296176403589
20180526-0072,72,TU20180526-02,48.0,10.5,100,24.8,SS_316,H,4295,48.0,,0.40989173825273906,-1.485706732844607,0.05431642149572647,1.6132285476702783,0.1325140675615057,3.098935280514885,-44.26889831859182,-47.559349267537286
20180526-0072,72,TU20180526-02,48.0,10.5,100,24.8,SS_316,H,4295,48.0,,0.40987148349698005,-1.4855150829065513,0.05431255679145728,1.613170386558143,0.13251118698980544,3.0986854694646944,-44.37992873162755,-47.5219353982779
20180526-0073,73,TU20180526-02,48.0,9.0,100,24.8,SS_316,H,4295,48.0,,0.4099876673515884,-1.4851668212932987,0.05436203414406729,1.6140291840216838,0.1325943155686404,3.0991960053149823,-44.31561168863746,-47.66516421942481
20180526-0073,73,TU20180526-02,48.0,9.0,100,24.8,SS_316,H,4295,48.0,,0.4099423493765261,-1.485158193943178,0.054359324643215405,1.6139663218104525,0.1326023640296971,3.0991245157536302,-44.248994193460874,-47.455668113065826
20180526-0074,74,TU20180526-02,48.0,7.5,100,24.8,SS_316,H,4295,48.0,,0.4101521327688436,-1.48473399492198,0.0544607007044298,1.6151490882485384,0.1327817079403635,3.099883083170518,-44.26555501781653,-47.949840941917294
20180526-0074,74,TU20180526-02,48.0,7.5,100,24.8,SS_316,H,4295,48.0,,0.4101253392620902,-1.4846114325290216,0.05445099318949537,1.6155176323897715,0.13276671294552347,3.1001290649187934,-44.35326741340931,-48.13747597747791
20180526-0075,75,TU20180526-02,48.0,6.0,100,24.8,SS_316,H,4295,48.0,,0.4104681788713845,-1.484028198949666,0.05461191180155139,1.6164953030222518,0.13304785757500434,3.1005235019719177,-44.23240983242116,-48.42833452367736
